Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Germany,2020-03-02,2.1512,2.352,1.9479,2.2466,2.0558,5,2022-05-08
Germany,2020-03-03,2.1926,2.3714,2.0106,2.2786,2.1068,5,2022-05-08
Germany,2020-03-04,2.2489,2.4142,2.0846,2.327,2.1705,5,2022-05-08
Germany,2020-03-05,2.3,2.4578,2.1463,2.3737,2.2262,5,2022-05-08
Germany,2020-03-06,2.3525,2.5096,2.1979,2.4253,2.2793,5,2022-05-08
Germany,2020-03-07,2.3386,2.4869,2.1888,2.4105,2.2665,5,2022-05-08
Germany,2020-03-08,2.3272,2.476,2.1785,2.3976,2.2565,5,2022-05-08
Germany,2020-03-09,2.3316,2.4804,2.1825,2.4024,2.2607,5,2022-05-08
Germany,2020-03-10,2.3186,2.4691,2.1715,2.3894,2.2474,5,2022-05-08
Germany,2020-03-11,2.3394,2.4885,2.1904,2.4109,2.2675,5,2022-05-08
Germany,2020-03-12,2.3616,2.5163,2.2097,2.4334,2.2895,5,2022-05-08
Germany,2020-03-13,2.2991,2.4484,2.152,2.3696,2.2281,5,2022-05-08
Germany,2020-03-14,2.2618,2.4123,2.1127,2.3325,2.1915,5,2022-05-08
Germany,2020-03-15,2.2312,2.3797,2.083,2.3023,2.1607,5,2022-05-08
Germany,2020-03-16,2.1724,2.3205,2.0252,2.2426,2.1017,5,2022-05-08
Germany,2020-03-17,2.1155,2.2635,1.9694,2.1852,2.0461,5,2022-05-08
Germany,2020-03-18,2.0638,2.2102,1.9164,2.1332,1.9943,5,2022-05-08
Germany,2020-03-19,2.0345,2.1823,1.8873,2.1042,1.9647,5,2022-05-08
Germany,2020-03-20,1.9786,2.1256,1.8316,2.0477,1.9092,5,2022-05-08
Germany,2020-03-21,1.9169,2.063,1.7726,1.9856,1.8484,5,2022-05-08
Germany,2020-03-22,1.8619,2.0097,1.718,1.9308,1.7927,5,2022-05-08
Germany,2020-03-23,1.8365,1.9837,1.6908,1.9069,1.7662,5,2022-05-08
Germany,2020-03-24,1.7778,1.9273,1.6315,1.8471,1.708,5,2022-05-08
Germany,2020-03-25,1.6749,1.821,1.5299,1.7437,1.6062,5,2022-05-08
Germany,2020-03-26,1.5666,1.7132,1.4207,1.6354,1.4977,5,2022-05-08
Germany,2020-03-27,1.5015,1.6482,1.3547,1.5706,1.4316,5,2022-05-08
Germany,2020-03-28,1.4479,1.5951,1.2999,1.5177,1.3787,5,2022-05-08
