Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.2185130041355823,2.459792679211801,1.974095585505755,2.3341837278437314,2.10366733791429,5,2021-11-24
Austria,2020-03-10,2.2556500794508505,2.4743841593689893,2.037973485825101,2.359757143753483,2.151299457161868,5,2021-11-24
Austria,2020-03-11,2.3020577738619528,2.5089577139916,2.0967406332002776,2.400102046954085,2.2039330425509505,5,2021-11-24
Austria,2020-03-12,2.336527472509287,2.5346194044699955,2.1366495901443394,2.4310168774835024,2.2417875407034225,5,2021-11-24
Austria,2020-03-13,2.411108924302941,2.6178698037490893,2.209093477774537,2.50793325572122,2.3135935684346967,5,2021-11-24
Austria,2020-03-14,2.339294848922933,2.5374049875445106,2.1456213963419053,2.4329443225844587,2.24533697631474,5,2021-11-24
Austria,2020-03-15,2.2576833486586647,2.449384981164398,2.069966839399147,2.3481906233404644,2.1670797248203173,5,2021-11-24
Austria,2020-03-16,2.180374013522868,2.366899264333877,1.9927021943188328,2.270282849385141,2.091395898768095,5,2021-11-24
Austria,2020-03-17,2.1335341921882702,2.322211015618023,1.949578869605136,2.222645406203603,2.044657518679122,5,2021-11-24
Austria,2020-03-18,2.0628415074539497,2.2444214548815014,1.877456360553788,2.1516617114105108,1.9759367678977369,5,2021-11-24
Austria,2020-03-19,1.9822078421967448,2.166897661707853,1.8005922076702754,2.069333458154208,1.895259863903988,5,2021-11-24
Austria,2020-03-20,1.9050948455050791,2.088686747994606,1.7204757748828037,1.9930021355278733,1.8174308933482728,5,2021-11-24
Austria,2020-03-21,1.8886929016833995,2.074864347971083,1.7054640445916447,1.9774764781265493,1.7996737221230032,5,2021-11-24
Austria,2020-03-22,1.8696625143536216,2.0586745726723485,1.6814235085859273,1.959067394199102,1.7798855757443932,5,2021-11-24
Austria,2020-03-23,1.7963230423875134,1.9870886347091707,1.6082586309323663,1.885700521445028,1.7075771118770142,5,2021-11-24
Austria,2020-03-24,1.6655855872625858,1.851351805944907,1.4793935582124158,1.7526421273721164,1.5773970940326016,5,2021-11-24
Austria,2020-03-25,1.5430653393340157,1.7270839138911722,1.358532023870444,1.629548719317328,1.4563924860785074,5,2021-11-24
Austria,2020-03-26,1.4740143736886075,1.6570012742090856,1.289218999971174,1.5617758583531287,1.386956502742188,5,2021-11-24
Austria,2020-03-27,1.3302903056050828,1.5144950503425916,1.1444928012147366,1.4170862854819095,1.243285043121209,5,2021-11-24
Austria,2020-03-28,1.2282601467038197,1.4119333916848342,1.0410917989921256,1.3153956012001815,1.1406066727428954,5,2021-11-24
Austria,2020-03-29,1.1396295874267068,1.3232823778825469,0.954854923180958,1.2278798943269722,1.052008952224,5,2021-11-24
Austria,2020-03-30,1.0792161272864071,1.2609246041609723,0.8962206225158409,1.1670633403753417,0.9921647821257806,5,2021-11-24
Austria,2020-03-31,0.9892449435911932,1.1719533872672845,0.8026653389104216,1.0769325318492886,0.9018970273537474,5,2021-11-24
Austria,2020-04-01,0.915506577586718,1.1003402824088342,0.7270025146107544,1.0040455241281598,0.8284524670033768,5,2021-11-24
Austria,2020-04-02,0.8330811911376713,1.0173043353626714,0.6404971548177051,0.9233356067862272,0.7448894200365039,5,2021-11-24
Austria,2020-04-03,0.775612466048232,0.9589681446577716,0.5845468367203708,0.8653954294102475,0.6873390859251329,5,2021-11-24
Austria,2020-04-04,0.7461203587098473,0.9328107940640968,0.5561188063226448,0.8343166393567589,0.6574976785592027,5,2021-11-24
Austria,2020-04-05,0.7316170587345199,0.9170033259521088,0.5432447358309294,0.8196537235637146,0.6441218747307035,5,2021-11-24
Austria,2020-04-06,0.7291210333288054,0.9153315228888323,0.5440527097785723,0.8170993545435474,0.6405440586215125,5,2021-11-24
Austria,2020-04-07,0.7266099542808133,0.9104138274505358,0.5441090367930606,0.8143324236634951,0.6393165176275358,5,2021-11-24
Austria,2020-04-08,0.7188254321995107,0.8998728080548796,0.5363834645411666,0.8064146338870845,0.6325500598769479,5,2021-11-24
Austria,2020-04-09,0.6936730262719826,0.8746535950960317,0.5107844427577859,0.7810092633809034,0.607577869391351,5,2021-11-24
Austria,2020-04-10,0.671452982904184,0.8512465591047902,0.4861159786509407,0.7583067242506946,0.5839511384929317,5,2021-11-24
Austria,2020-04-11,0.6508716678722752,0.8341285268699076,0.4664616324198132,0.7365714520371363,0.5636713111928675,5,2021-11-24
Austria,2020-04-12,0.6242998209492904,0.8060409501223128,0.4407744658950902,0.711097833200399,0.5378282682006825,5,2021-11-24
Austria,2020-04-13,0.6088064089196756,0.7908884029205429,0.4262523608092505,0.6962033934264893,0.5210677688594626,5,2021-11-24
Austria,2020-04-14,0.5994449792731484,0.7801415503446835,0.415028997617504,0.6864873846076136,0.5129645492444513,5,2021-11-24
