"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"DEU","Europe","Germany","2020-02-06",12,0,1.143,NA,NA,0,0.143,0,0.014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-07",13,1,1.143,NA,NA,0,0.155,0.012,0.014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-08",13,0,0.714,NA,NA,0,0.155,0,0.009,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-09",14,1,0.571,NA,NA,0,0.167,0.012,0.007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26.193,0.313,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-10",14,0,0.286,NA,NA,0,0.167,0,0.003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-11",16,2,0.571,NA,NA,0,0.191,0.024,0.007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-12",16,0,0.571,NA,NA,0,0.191,0,0.007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-13",16,0,0.571,NA,NA,0,0.191,0,0.007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-14",16,0,0.429,NA,NA,0,0.191,0,0.005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-15",16,0,0.429,NA,NA,0,0.191,0,0.005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,37.275,0.445,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-16",16,0,0.286,NA,NA,0,0.191,0,0.003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-17",16,0,0.286,NA,NA,0,0.191,0,0.003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-18",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-19",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-20",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-21",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-22",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-23",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,60.445,0.721,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-24",16,0,0,NA,NA,0,0.191,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-25",17,1,0.143,NA,NA,0,0.203,0.012,0.002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-26",27,10,1.571,NA,NA,0,0.322,0.119,0.019,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-27",46,19,4.286,NA,NA,0,0.549,0.227,0.051,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-28",48,2,4.571,NA,NA,0,0.573,0.024,0.055,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-02-29",79,31,9,NA,NA,0,0.943,0.37,0.107,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-01",130,51,16.286,NA,NA,0,1.552,0.609,0.194,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,183.351,2.188,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-02",159,29,20.429,NA,NA,0,1.898,0.346,0.244,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-03",196,37,25.571,NA,NA,0,2.339,0.442,0.305,NA,NA,0,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-04",262,66,33.571,NA,NA,0,3.127,0.788,0.401,NA,NA,0,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-05",482,220,62.286,NA,NA,0,5.753,2.626,0.743,NA,NA,0,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-06",670,188,88.857,NA,NA,0,7.997,2.244,1.061,NA,NA,0,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-07",799,129,102.857,NA,NA,0,9.536,1.54,1.228,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-08",1040,241,130,NA,NA,0,12.413,2.876,1.552,NA,NA,0,2.98,NA,NA,NA,NA,NA,NA,339.501,4.052,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-09",1176,136,145.286,2,2,0.286,14.036,1.623,1.734,0.024,0.024,0.003,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-10",1457,281,180.143,2,0,0.286,17.39,3.354,2.15,0.024,0,0.003,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-11",1908,451,235.143,3,1,0.429,22.773,5.383,2.807,0.036,0.012,0.005,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-12",2078,170,228,3,0,0.429,24.802,2.029,2.721,0.036,0,0.005,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-13",3675,1597,429.286,7,4,1,43.863,19.061,5.124,0.084,0.048,0.012,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-14",4585,910,540.857,9,2,1.286,54.724,10.861,6.455,0.107,0.024,0.015,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-15",5795,1210,679.286,11,2,1.571,69.166,14.442,8.108,0.131,0.024,0.019,2.9,NA,NA,NA,NA,NA,NA,932.872,11.134,NA,129291,1.543,NA,NA,NA,0.058,17.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-16",7272,1477,870.857,17,6,2.143,86.795,17.629,10.394,0.203,0.072,0.026,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.13,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-17",9257,1985,1114.286,24,7,3.143,110.487,23.692,13.3,0.286,0.084,0.038,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.13,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-18",12327,3070,1488.429,28,4,3.571,147.128,36.642,17.765,0.334,0.048,0.043,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.31,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-19",15320,2993,1891.714,44,16,5.857,182.851,35.723,22.578,0.525,0.191,0.07,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-20",19848,4528,2310.429,67,23,8.571,236.895,54.044,27.576,0.8,0.275,0.102,2.34,200,2.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.87,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-21",22213,2365,2518.286,84,17,10.714,265.122,28.227,30.057,1.003,0.203,0.128,2.24,308,3.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,68.06,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-22",24873,2660,2725.429,94,10,11.857,296.871,31.748,32.529,1.122,0.119,0.142,2.14,364,4.345,NA,NA,NA,NA,2355.352,28.112,NA,503825,6.013,NA,53505,0.639,0.069,14.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-23",29056,4183,3112,123,29,15.143,346.797,49.926,37.143,1.468,0.346,0.181,2.07,451,5.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53567,0.639,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-24",32986,3930,3389.857,157,34,19,393.703,46.906,40.46,1.874,0.406,0.227,1.97,616,7.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53630,0.64,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-25",37323,4337,3570.857,206,49,25.429,445.467,51.764,42.62,2.459,0.585,0.304,1.88,789,9.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53693,0.641,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-26",43938,6615,4088.286,267,61,31.857,524.42,78.953,48.796,3.187,0.728,0.38,1.8,824,9.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53755,0.642,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-27",50871,6933,4431.857,342,75,39.286,607.169,82.749,52.896,4.082,0.895,0.469,1.71,905,10.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53818,0.642,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-28",57695,6824,5068.857,433,91,49.857,688.616,81.448,60.499,5.168,1.086,0.595,1.65,1001,11.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53880,0.643,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-29",62095,4400,5317.429,533,100,62.714,741.132,52.516,63.466,6.362,1.194,0.749,1.57,1063,12.687,NA,NA,NA,NA,4500.152,53.711,NA,881424,10.52,NA,53943,0.644,0.088,11.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
"DEU","Europe","Germany","2020-03-30",66885,4790,5404.143,645,112,74.571,798.303,57.171,64.501,7.698,1.337,0.89,1.49,1203,14.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54760,0.654,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947
