,mean,std,2.5%,25%,median,75%,97.5%
2020-03-02,2.317,0.19,1.976,2.189,2.304,2.437,2.702
2020-03-03,2.234,0.178,1.915,2.113,2.223,2.351,2.611
2020-03-04,2.152,0.163,1.859,2.038,2.142,2.263,2.471
2020-03-05,2.061,0.149,1.804,1.959,2.052,2.162,2.354
2020-03-06,1.969,0.136,1.707,1.881,1.967,2.053,2.229
2020-03-07,1.867,0.121,1.645,1.791,1.857,1.939,2.121
2020-03-08,1.768,0.112,1.555,1.692,1.758,1.844,1.998
2020-03-09,1.67,0.105,1.476,1.597,1.662,1.74,1.884
2020-03-10,1.574,0.097,1.393,1.51,1.571,1.631,1.769
2020-03-11,1.482,0.093,1.317,1.417,1.478,1.546,1.668
2020-03-12,1.397,0.087,1.234,1.335,1.39,1.453,1.577
2020-03-13,1.318,0.082,1.163,1.258,1.318,1.373,1.475
2020-03-14,1.246,0.078,1.097,1.191,1.244,1.3,1.409
2020-03-15,1.177,0.074,1.04,1.124,1.174,1.229,1.313
2020-03-16,1.112,0.069,0.985,1.064,1.112,1.159,1.243
2020-03-17,1.055,0.067,0.934,1.008,1.055,1.099,1.194
2020-03-18,1.002,0.061,0.884,0.96,0.999,1.043,1.128
2020-03-19,0.954,0.059,0.846,0.911,0.956,0.996,1.074
2020-03-20,0.912,0.055,0.812,0.874,0.911,0.952,1.018
2020-03-21,0.871,0.053,0.762,0.837,0.871,0.908,0.978
2020-03-22,0.836,0.052,0.736,0.801,0.836,0.872,0.939
2020-03-23,0.803,0.049,0.714,0.77,0.8,0.836,0.9
2020-03-24,0.773,0.048,0.688,0.738,0.771,0.806,0.872
2020-03-25,0.744,0.045,0.665,0.713,0.743,0.773,0.837
2020-03-26,0.718,0.045,0.639,0.686,0.717,0.747,0.809
2020-03-27,0.695,0.045,0.612,0.664,0.695,0.726,0.791
2020-03-28,0.675,0.044,0.591,0.643,0.674,0.705,0.762
2020-03-29,0.654,0.043,0.573,0.623,0.653,0.685,0.738
2020-03-30,0.637,0.041,0.562,0.608,0.637,0.666,0.717
2020-03-31,0.621,0.042,0.548,0.592,0.618,0.651,0.706
2020-04-01,0.608,0.043,0.535,0.578,0.604,0.635,0.703
2020-04-02,0.595,0.042,0.514,0.564,0.594,0.623,0.683
2020-04-03,0.584,0.043,0.511,0.554,0.584,0.61,0.672
2020-04-04,0.574,0.043,0.501,0.544,0.572,0.6,0.666
2020-04-05,0.565,0.042,0.491,0.537,0.561,0.592,0.66
2020-04-06,0.557,0.04,0.489,0.529,0.553,0.582,0.638
2020-04-07,0.55,0.04,0.478,0.523,0.547,0.576,0.631
