,mean,std,2.5%,25%,median,75%,97.5%
2020-03-06,1.006,0.102,0.824,0.935,1.001,1.07,1.23
2020-03-07,1.0,0.095,0.832,0.929,0.996,1.063,1.21
2020-03-08,0.992,0.09,0.837,0.924,0.988,1.052,1.181
2020-03-09,0.987,0.085,0.839,0.923,0.982,1.047,1.159
2020-03-10,0.981,0.083,0.827,0.923,0.978,1.041,1.142
2020-03-11,0.969,0.078,0.828,0.913,0.968,1.023,1.124
2020-03-12,0.961,0.076,0.822,0.907,0.962,1.014,1.118
2020-03-13,0.951,0.073,0.821,0.899,0.951,0.999,1.095
2020-03-14,0.941,0.07,0.813,0.887,0.942,0.988,1.082
2020-03-15,0.928,0.067,0.807,0.879,0.927,0.976,1.057
2020-03-16,0.918,0.065,0.795,0.873,0.914,0.965,1.047
2020-03-17,0.905,0.062,0.787,0.862,0.903,0.947,1.036
2020-03-18,0.892,0.06,0.777,0.851,0.891,0.931,1.018
2020-03-19,0.879,0.058,0.765,0.839,0.878,0.921,0.981
2020-03-20,0.868,0.057,0.76,0.828,0.868,0.908,0.978
2020-03-21,0.857,0.055,0.749,0.817,0.858,0.893,0.967
2020-03-22,0.848,0.055,0.746,0.808,0.846,0.886,0.961
2020-03-23,0.838,0.054,0.737,0.801,0.839,0.873,0.95
2020-03-24,0.827,0.053,0.733,0.789,0.827,0.861,0.931
2020-03-25,0.817,0.053,0.719,0.782,0.815,0.852,0.926
2020-03-26,0.809,0.051,0.716,0.775,0.809,0.842,0.917
2020-03-27,0.802,0.05,0.712,0.767,0.8,0.834,0.905
2020-03-28,0.794,0.05,0.692,0.761,0.792,0.826,0.894
2020-03-29,0.787,0.051,0.691,0.752,0.786,0.821,0.885
2020-03-30,0.777,0.05,0.681,0.744,0.778,0.81,0.873
2020-03-31,0.771,0.051,0.675,0.737,0.771,0.804,0.875
2020-04-01,0.763,0.05,0.673,0.728,0.762,0.796,0.865
2020-04-02,0.758,0.05,0.667,0.722,0.755,0.792,0.862
2020-04-03,0.751,0.051,0.664,0.712,0.748,0.787,0.853
2020-04-04,0.744,0.051,0.65,0.708,0.741,0.777,0.848
2020-04-05,0.738,0.051,0.644,0.703,0.736,0.771,0.845
2020-04-06,0.733,0.051,0.639,0.698,0.731,0.766,0.832
2020-04-07,0.728,0.05,0.634,0.694,0.726,0.763,0.825
2020-04-08,0.724,0.051,0.63,0.687,0.722,0.757,0.829
2020-04-09,0.721,0.05,0.629,0.686,0.72,0.754,0.821
2020-04-10,0.718,0.05,0.625,0.685,0.716,0.75,0.825
2020-04-11,0.714,0.05,0.623,0.68,0.713,0.744,0.817
2020-04-12,0.712,0.05,0.617,0.679,0.711,0.742,0.815
2020-04-13,0.711,0.048,0.621,0.678,0.71,0.739,0.811
2020-04-14,0.711,0.048,0.619,0.679,0.709,0.74,0.809
2020-04-15,0.711,0.048,0.622,0.679,0.71,0.743,0.805
2020-04-16,0.712,0.048,0.624,0.679,0.71,0.743,0.809
2020-04-17,0.712,0.049,0.626,0.678,0.709,0.745,0.812
2020-04-18,0.714,0.05,0.627,0.681,0.711,0.745,0.82
2020-04-19,0.717,0.05,0.629,0.683,0.712,0.749,0.823
2020-04-20,0.719,0.049,0.629,0.684,0.717,0.751,0.822
2020-04-21,0.722,0.05,0.631,0.69,0.722,0.753,0.83
