,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.914,0.195,1.581,1.783,1.905,2.025,2.336
2020-02-24,1.895,0.179,1.579,1.769,1.888,2.012,2.27
2020-02-25,1.882,0.166,1.582,1.763,1.873,1.993,2.221
2020-02-26,1.86,0.159,1.572,1.749,1.858,1.965,2.177
2020-02-27,1.837,0.151,1.552,1.733,1.836,1.935,2.134
2020-02-28,1.812,0.142,1.548,1.713,1.818,1.906,2.089
2020-02-29,1.78,0.13,1.536,1.688,1.781,1.867,2.039
2020-03-01,1.739,0.12,1.498,1.663,1.737,1.818,1.998
2020-03-02,1.698,0.113,1.47,1.625,1.694,1.772,1.929
2020-03-03,1.651,0.106,1.44,1.577,1.649,1.724,1.859
2020-03-04,1.602,0.099,1.407,1.533,1.599,1.671,1.791
2020-03-05,1.551,0.095,1.379,1.485,1.548,1.613,1.741
2020-03-06,1.5,0.094,1.328,1.432,1.499,1.559,1.688
2020-03-07,1.453,0.09,1.289,1.39,1.448,1.513,1.646
2020-03-08,1.406,0.087,1.25,1.349,1.401,1.464,1.593
2020-03-09,1.359,0.084,1.216,1.297,1.354,1.414,1.544
2020-03-10,1.314,0.079,1.165,1.261,1.311,1.363,1.472
2020-03-11,1.272,0.076,1.129,1.22,1.27,1.324,1.423
2020-03-12,1.229,0.073,1.093,1.179,1.225,1.275,1.38
2020-03-13,1.189,0.07,1.057,1.139,1.19,1.233,1.33
2020-03-14,1.151,0.068,1.024,1.103,1.151,1.195,1.288
2020-03-15,1.115,0.065,0.996,1.07,1.114,1.156,1.251
2020-03-16,1.081,0.063,0.969,1.039,1.076,1.124,1.206
2020-03-17,1.049,0.062,0.936,1.006,1.047,1.088,1.169
2020-03-18,1.015,0.059,0.907,0.975,1.011,1.055,1.128
2020-03-19,0.985,0.058,0.877,0.946,0.983,1.021,1.103
2020-03-20,0.956,0.057,0.848,0.918,0.953,0.993,1.074
2020-03-21,0.929,0.058,0.823,0.894,0.926,0.964,1.052
2020-03-22,0.904,0.055,0.806,0.866,0.9,0.936,1.021
2020-03-23,0.879,0.055,0.781,0.842,0.877,0.913,0.996
2020-03-24,0.857,0.055,0.76,0.82,0.856,0.89,0.973
2020-03-25,0.834,0.053,0.735,0.796,0.835,0.868,0.942
2020-03-26,0.813,0.052,0.716,0.778,0.812,0.845,0.918
2020-03-27,0.793,0.049,0.701,0.759,0.792,0.827,0.89
2020-03-28,0.776,0.049,0.682,0.743,0.776,0.807,0.881
2020-03-29,0.76,0.047,0.674,0.727,0.757,0.791,0.854
2020-03-30,0.744,0.047,0.657,0.711,0.743,0.772,0.845
2020-03-31,0.73,0.047,0.643,0.697,0.729,0.759,0.824
2020-04-01,0.717,0.045,0.634,0.686,0.715,0.747,0.811
2020-04-02,0.704,0.044,0.619,0.677,0.704,0.733,0.793
2020-04-03,0.693,0.044,0.61,0.663,0.693,0.721,0.78
2020-04-04,0.684,0.042,0.605,0.655,0.683,0.714,0.767
2020-04-05,0.676,0.042,0.601,0.647,0.676,0.703,0.764
2020-04-06,0.67,0.044,0.589,0.638,0.669,0.699,0.756
2020-04-07,0.663,0.043,0.582,0.633,0.665,0.693,0.744
2020-04-08,0.658,0.043,0.574,0.628,0.659,0.687,0.739
2020-04-09,0.654,0.043,0.568,0.625,0.653,0.683,0.735
2020-04-10,0.649,0.042,0.565,0.619,0.649,0.677,0.73
2020-04-11,0.648,0.043,0.563,0.619,0.65,0.678,0.729
2020-04-12,0.646,0.041,0.57,0.617,0.646,0.672,0.729
2020-04-13,0.646,0.041,0.57,0.617,0.646,0.672,0.724
2020-04-14,0.646,0.041,0.57,0.619,0.644,0.673,0.732
2020-04-15,0.647,0.041,0.566,0.618,0.647,0.673,0.728
2020-04-16,0.648,0.042,0.566,0.62,0.646,0.675,0.736
2020-04-17,0.652,0.043,0.57,0.622,0.651,0.677,0.746
2020-04-18,0.654,0.044,0.575,0.623,0.652,0.682,0.749
2020-04-19,0.659,0.046,0.574,0.628,0.656,0.687,0.749
2020-04-20,0.662,0.045,0.58,0.632,0.659,0.691,0.762
2020-04-21,0.667,0.044,0.588,0.638,0.666,0.695,0.759
2020-04-22,0.671,0.044,0.585,0.641,0.671,0.699,0.768
2020-04-23,0.676,0.045,0.586,0.647,0.676,0.704,0.772
2020-04-24,0.681,0.045,0.597,0.651,0.682,0.711,0.776
2020-04-25,0.687,0.046,0.601,0.655,0.686,0.715,0.787
2020-04-26,0.693,0.045,0.609,0.664,0.692,0.722,0.784
2020-04-27,0.701,0.046,0.615,0.67,0.699,0.728,0.796
2020-04-28,0.709,0.047,0.623,0.677,0.705,0.74,0.805
2020-04-29,0.715,0.047,0.631,0.682,0.713,0.746,0.811
2020-04-30,0.723,0.047,0.635,0.689,0.721,0.753,0.819
2020-05-01,0.731,0.049,0.638,0.698,0.729,0.76,0.83
2020-05-02,0.737,0.048,0.648,0.703,0.736,0.768,0.832
2020-05-03,0.746,0.048,0.658,0.713,0.746,0.78,0.839
2020-05-04,0.754,0.049,0.662,0.721,0.753,0.785,0.853
2020-05-05,0.762,0.05,0.666,0.727,0.759,0.796,0.862
2020-05-06,0.771,0.051,0.676,0.737,0.77,0.806,0.875
2020-05-07,0.78,0.051,0.685,0.745,0.778,0.812,0.889
2020-05-08,0.789,0.053,0.695,0.753,0.788,0.821,0.901
2020-05-09,0.798,0.054,0.702,0.76,0.795,0.832,0.917
2020-05-10,0.807,0.056,0.705,0.769,0.802,0.842,0.93
2020-05-11,0.815,0.056,0.718,0.775,0.811,0.85,0.942
2020-05-12,0.826,0.057,0.727,0.786,0.82,0.857,0.953
2020-05-13,0.835,0.057,0.732,0.795,0.831,0.873,0.954
2020-05-14,0.845,0.058,0.739,0.807,0.841,0.884,0.958
2020-05-15,0.857,0.06,0.753,0.816,0.852,0.895,0.988
2020-05-16,0.869,0.059,0.76,0.828,0.867,0.906,0.993
2020-05-17,0.881,0.057,0.768,0.845,0.881,0.918,0.996
2020-05-18,0.893,0.057,0.782,0.856,0.895,0.931,1.001
2020-05-19,0.905,0.057,0.797,0.866,0.903,0.945,1.018
2020-05-20,0.918,0.057,0.809,0.878,0.918,0.955,1.031
2020-05-21,0.929,0.057,0.824,0.89,0.929,0.967,1.049
2020-05-22,0.941,0.059,0.833,0.9,0.939,0.976,1.065
2020-05-23,0.953,0.06,0.846,0.91,0.949,0.993,1.073
2020-05-24,0.963,0.061,0.849,0.92,0.961,1.001,1.088
2020-05-25,0.973,0.062,0.856,0.93,0.971,1.011,1.104
2020-05-26,0.984,0.062,0.871,0.94,0.981,1.026,1.113
2020-05-27,0.992,0.065,0.877,0.947,0.987,1.032,1.133
2020-05-28,1.0,0.066,0.875,0.952,0.998,1.041,1.14
2020-05-29,1.008,0.067,0.89,0.963,1.004,1.051,1.148
2020-05-30,1.016,0.068,0.886,0.971,1.012,1.056,1.16
2020-05-31,1.022,0.067,0.896,0.976,1.02,1.064,1.156
2020-06-01,1.027,0.067,0.903,0.98,1.026,1.073,1.163
2020-06-02,1.033,0.066,0.905,0.987,1.03,1.08,1.157
2020-06-03,1.038,0.066,0.916,0.991,1.035,1.085,1.169
2020-06-04,1.042,0.068,0.917,0.997,1.039,1.087,1.181
2020-06-05,1.045,0.067,0.927,0.999,1.041,1.089,1.179
2020-06-06,1.049,0.069,0.931,1.0,1.042,1.097,1.197
2020-06-07,1.051,0.07,0.924,1.001,1.049,1.093,1.197
2020-06-08,1.05,0.068,0.924,1.001,1.047,1.095,1.186
2020-06-09,1.051,0.064,0.925,1.009,1.053,1.093,1.171
2020-06-10,1.052,0.064,0.931,1.009,1.05,1.096,1.176
2020-06-11,1.05,0.064,0.93,1.007,1.047,1.091,1.186
2020-06-12,1.05,0.065,0.924,1.007,1.049,1.091,1.182
2020-06-13,1.048,0.065,0.93,1.001,1.043,1.09,1.178
2020-06-14,1.046,0.064,0.924,1.0,1.043,1.087,1.175
2020-06-15,1.044,0.065,0.928,0.998,1.045,1.086,1.173
2020-06-16,1.043,0.065,0.924,0.998,1.042,1.089,1.183
2020-06-17,1.045,0.067,0.922,0.997,1.044,1.09,1.179
2020-06-18,1.049,0.068,0.919,1.006,1.046,1.093,1.185
2020-06-19,1.051,0.067,0.921,1.005,1.048,1.096,1.187
2020-06-20,1.057,0.069,0.93,1.009,1.054,1.1,1.2
2020-06-21,1.059,0.066,0.94,1.012,1.054,1.099,1.2
2020-06-22,1.063,0.066,0.941,1.019,1.06,1.103,1.196
2020-06-23,1.07,0.066,0.946,1.026,1.066,1.113,1.204
2020-06-24,1.074,0.064,0.962,1.028,1.074,1.117,1.208
2020-06-25,1.082,0.065,0.966,1.035,1.077,1.128,1.206
2020-06-26,1.087,0.067,0.971,1.04,1.082,1.13,1.228
2020-06-27,1.095,0.064,0.976,1.049,1.094,1.135,1.226
2020-06-28,1.101,0.064,0.984,1.057,1.1,1.142,1.238
2020-06-29,1.105,0.067,0.979,1.061,1.106,1.153,1.246
2020-06-30,1.108,0.07,0.965,1.061,1.107,1.154,1.255
2020-07-01,1.113,0.07,0.98,1.068,1.111,1.16,1.256
2020-07-02,1.117,0.069,0.985,1.072,1.114,1.164,1.251
2020-07-03,1.119,0.069,0.992,1.071,1.117,1.168,1.256
2020-07-04,1.12,0.07,0.989,1.075,1.116,1.163,1.263
2020-07-05,1.122,0.07,0.991,1.074,1.12,1.168,1.267
2020-07-06,1.121,0.072,0.992,1.071,1.119,1.163,1.282
2020-07-07,1.122,0.071,0.991,1.077,1.12,1.164,1.265
2020-07-08,1.122,0.068,0.987,1.077,1.121,1.163,1.258
2020-07-09,1.119,0.067,0.988,1.072,1.115,1.163,1.254
2020-07-10,1.115,0.066,0.994,1.072,1.115,1.158,1.251
2020-07-11,1.11,0.066,0.983,1.065,1.11,1.154,1.249
2020-07-12,1.11,0.068,0.974,1.063,1.109,1.151,1.253
2020-07-13,1.106,0.069,0.973,1.06,1.101,1.153,1.245
2020-07-14,1.103,0.069,0.974,1.056,1.102,1.152,1.24
2020-07-15,1.104,0.069,0.973,1.054,1.101,1.149,1.239
2020-07-16,1.101,0.069,0.977,1.052,1.096,1.147,1.246
2020-07-17,1.103,0.066,0.976,1.058,1.103,1.143,1.24
2020-07-18,1.103,0.069,0.975,1.057,1.102,1.145,1.248
2020-07-19,1.103,0.066,0.978,1.061,1.102,1.143,1.239
2020-07-20,1.101,0.069,0.973,1.055,1.101,1.143,1.244
2020-07-21,1.104,0.069,0.973,1.059,1.103,1.149,1.245
2020-07-22,1.103,0.069,0.974,1.057,1.104,1.146,1.249
2020-07-23,1.105,0.069,0.976,1.06,1.103,1.15,1.25
2020-07-24,1.104,0.069,0.98,1.06,1.099,1.153,1.244
2020-07-25,1.106,0.071,0.977,1.059,1.102,1.154,1.251
2020-07-26,1.106,0.068,0.984,1.058,1.104,1.152,1.238
2020-07-27,1.105,0.068,0.976,1.058,1.102,1.151,1.235
2020-07-28,1.104,0.068,0.984,1.055,1.102,1.152,1.239
2020-07-29,1.102,0.069,0.983,1.053,1.097,1.148,1.248
2020-07-30,1.1,0.068,0.984,1.05,1.096,1.147,1.238
2020-07-31,1.099,0.067,0.978,1.052,1.097,1.142,1.242
2020-08-01,1.095,0.068,0.975,1.046,1.09,1.136,1.244
2020-08-02,1.09,0.065,0.969,1.047,1.085,1.131,1.218
2020-08-03,1.085,0.065,0.972,1.04,1.081,1.124,1.22
2020-08-04,1.081,0.066,0.962,1.037,1.076,1.12,1.225
2020-08-05,1.072,0.064,0.961,1.027,1.068,1.116,1.202
2020-08-06,1.064,0.064,0.944,1.019,1.065,1.102,1.2
2020-08-07,1.057,0.065,0.937,1.011,1.056,1.1,1.19
2020-08-08,1.049,0.062,0.932,1.004,1.051,1.091,1.173
2020-08-09,1.043,0.061,0.927,1.001,1.04,1.084,1.164
2020-08-10,1.035,0.062,0.917,0.993,1.034,1.074,1.156
2020-08-11,1.028,0.063,0.908,0.984,1.026,1.071,1.151
2020-08-12,1.021,0.064,0.903,0.978,1.018,1.063,1.155
2020-08-13,1.017,0.062,0.895,0.977,1.012,1.057,1.144
2020-08-14,1.01,0.061,0.896,0.97,1.005,1.047,1.139
2020-08-15,1.006,0.062,0.897,0.963,1.002,1.046,1.14
2020-08-16,1.005,0.061,0.901,0.962,1.001,1.044,1.127
2020-08-17,1.005,0.061,0.896,0.963,1.003,1.044,1.125
2020-08-18,1.003,0.061,0.894,0.96,1.001,1.045,1.125
2020-08-19,1.001,0.06,0.891,0.959,0.995,1.043,1.121
2020-08-20,1.002,0.061,0.889,0.963,0.998,1.04,1.137
2020-08-21,1.003,0.063,0.887,0.962,0.998,1.047,1.133
2020-08-22,1.005,0.064,0.884,0.962,0.999,1.044,1.138
2020-08-23,1.01,0.065,0.889,0.966,1.009,1.052,1.143
2020-08-24,1.014,0.064,0.887,0.971,1.01,1.056,1.141
2020-08-25,1.017,0.065,0.886,0.972,1.016,1.06,1.159
2020-08-26,1.021,0.063,0.899,0.977,1.019,1.062,1.155
