,mean,std,2.5%,25%,median,75%,97.5%
2020-02-29,1.384,0.149,1.122,1.281,1.373,1.473,1.696
2020-03-01,1.374,0.138,1.129,1.281,1.365,1.46,1.68
2020-03-02,1.36,0.131,1.137,1.266,1.355,1.439,1.65
2020-03-03,1.348,0.123,1.132,1.258,1.341,1.43,1.605
2020-03-04,1.332,0.113,1.123,1.249,1.328,1.401,1.561
2020-03-05,1.313,0.105,1.116,1.24,1.31,1.379,1.54
2020-03-06,1.292,0.101,1.095,1.226,1.288,1.357,1.496
2020-03-07,1.268,0.093,1.082,1.206,1.263,1.327,1.454
2020-03-08,1.244,0.088,1.073,1.182,1.243,1.302,1.414
2020-03-09,1.214,0.085,1.051,1.153,1.214,1.271,1.389
2020-03-10,1.188,0.082,1.027,1.134,1.187,1.243,1.35
2020-03-11,1.162,0.079,1.006,1.109,1.16,1.213,1.32
2020-03-12,1.133,0.075,0.992,1.079,1.132,1.18,1.288
2020-03-13,1.105,0.072,0.961,1.059,1.104,1.15,1.244
2020-03-14,1.08,0.07,0.936,1.039,1.079,1.122,1.227
2020-03-15,1.056,0.068,0.92,1.011,1.057,1.095,1.196
2020-03-16,1.029,0.066,0.905,0.985,1.027,1.072,1.17
2020-03-17,1.003,0.063,0.881,0.96,1.001,1.042,1.133
2020-03-18,0.979,0.062,0.863,0.938,0.978,1.017,1.102
2020-03-19,0.955,0.061,0.844,0.912,0.955,0.993,1.079
2020-03-20,0.934,0.06,0.822,0.895,0.933,0.973,1.056
2020-03-21,0.912,0.057,0.801,0.873,0.912,0.947,1.024
2020-03-22,0.89,0.055,0.778,0.854,0.89,0.926,1.0
2020-03-23,0.87,0.054,0.767,0.83,0.868,0.909,0.978
2020-03-24,0.853,0.054,0.757,0.815,0.853,0.889,0.961
2020-03-25,0.836,0.054,0.736,0.799,0.836,0.871,0.947
2020-03-26,0.82,0.053,0.724,0.784,0.819,0.854,0.923
2020-03-27,0.807,0.054,0.707,0.769,0.804,0.844,0.918
2020-03-28,0.796,0.054,0.694,0.76,0.793,0.831,0.909
2020-03-29,0.784,0.053,0.693,0.747,0.783,0.82,0.889
2020-03-30,0.774,0.052,0.677,0.736,0.774,0.808,0.879
2020-03-31,0.764,0.051,0.666,0.731,0.763,0.797,0.861
2020-04-01,0.756,0.049,0.666,0.723,0.754,0.787,0.859
2020-04-02,0.749,0.048,0.655,0.715,0.748,0.781,0.844
2020-04-03,0.744,0.047,0.661,0.712,0.744,0.777,0.835
2020-04-04,0.741,0.048,0.646,0.707,0.741,0.774,0.834
2020-04-05,0.738,0.048,0.65,0.705,0.736,0.769,0.835
2020-04-06,0.736,0.047,0.652,0.702,0.734,0.765,0.833
2020-04-07,0.733,0.046,0.647,0.703,0.732,0.765,0.827
2020-04-08,0.733,0.046,0.648,0.699,0.733,0.765,0.828
2020-04-09,0.735,0.047,0.65,0.703,0.735,0.765,0.835
