,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,1.359,0.117,1.143,1.278,1.354,1.44,1.608
2020-03-08,1.329,0.111,1.129,1.25,1.327,1.405,1.564
2020-03-09,1.301,0.106,1.104,1.227,1.293,1.368,1.521
2020-03-10,1.268,0.098,1.093,1.198,1.264,1.331,1.477
2020-03-11,1.234,0.09,1.075,1.172,1.228,1.288,1.414
2020-03-12,1.199,0.084,1.056,1.142,1.193,1.249,1.384
2020-03-13,1.16,0.079,1.019,1.108,1.154,1.205,1.337
2020-03-14,1.121,0.075,0.984,1.069,1.117,1.171,1.278
2020-03-15,1.084,0.07,0.948,1.037,1.081,1.131,1.223
2020-03-16,1.047,0.066,0.917,1.0,1.044,1.091,1.18
2020-03-17,1.012,0.064,0.894,0.97,1.008,1.049,1.151
2020-03-18,0.978,0.06,0.865,0.935,0.975,1.017,1.097
2020-03-19,0.946,0.057,0.839,0.907,0.946,0.983,1.065
2020-03-20,0.917,0.056,0.808,0.88,0.917,0.957,1.029
2020-03-21,0.888,0.054,0.779,0.853,0.887,0.923,0.994
2020-03-22,0.864,0.054,0.759,0.825,0.864,0.9,0.974
2020-03-23,0.841,0.053,0.745,0.805,0.838,0.877,0.947
2020-03-24,0.818,0.052,0.722,0.778,0.817,0.853,0.921
2020-03-25,0.8,0.049,0.713,0.767,0.799,0.83,0.9
2020-03-26,0.783,0.048,0.692,0.752,0.783,0.816,0.884
2020-03-27,0.768,0.049,0.671,0.732,0.768,0.801,0.864
2020-03-28,0.755,0.049,0.662,0.723,0.753,0.787,0.856
2020-03-29,0.744,0.047,0.658,0.712,0.741,0.776,0.842
2020-03-30,0.733,0.047,0.646,0.703,0.731,0.764,0.829
2020-03-31,0.726,0.047,0.638,0.695,0.726,0.756,0.821
2020-04-01,0.721,0.046,0.631,0.689,0.719,0.752,0.814
2020-04-02,0.715,0.045,0.629,0.683,0.713,0.746,0.807
2020-04-03,0.713,0.045,0.629,0.682,0.711,0.744,0.806
2020-04-04,0.712,0.044,0.627,0.683,0.709,0.74,0.806
2020-04-05,0.71,0.046,0.629,0.679,0.708,0.74,0.808
2020-04-06,0.711,0.044,0.629,0.682,0.71,0.739,0.805
2020-04-07,0.713,0.045,0.628,0.682,0.711,0.742,0.803
2020-04-08,0.714,0.045,0.63,0.683,0.713,0.741,0.81
2020-04-09,0.718,0.047,0.634,0.684,0.716,0.748,0.822
2020-04-10,0.722,0.046,0.637,0.691,0.718,0.751,0.825
2020-04-11,0.726,0.047,0.639,0.694,0.725,0.756,0.828
2020-04-12,0.731,0.048,0.643,0.699,0.728,0.762,0.832
2020-04-13,0.737,0.048,0.649,0.705,0.733,0.768,0.84
2020-04-14,0.743,0.049,0.658,0.71,0.737,0.771,0.845
2020-04-15,0.746,0.049,0.66,0.712,0.743,0.778,0.855
2020-04-16,0.75,0.049,0.658,0.713,0.747,0.782,0.849
2020-04-17,0.754,0.049,0.662,0.72,0.753,0.785,0.857
2020-04-18,0.758,0.05,0.668,0.723,0.756,0.789,0.868
2020-04-19,0.761,0.05,0.666,0.725,0.76,0.795,0.86
