country,date,type,median,lower_90,upper_90,lower_50,upper_50
Austria,2020-08-12,estimate,1.2,1.09,1.35,1.12,1.22
Austria,2020-08-13,estimate,1.19,1.08,1.34,1.12,1.22
Austria,2020-08-14,estimate,1.18,1.08,1.31,1.1,1.19
Austria,2020-08-15,estimate,1.17,1.07,1.29,1.11,1.19
Austria,2020-08-16,estimate,1.15,1.06,1.26,1.1,1.18
Austria,2020-08-17,estimate,1.14,1.04,1.25,1.09,1.17
Austria,2020-08-18,estimate,1.12,1.02,1.22,1.08,1.16
Austria,2020-08-19,estimate,1.11,0.99,1.2,1.08,1.16
Austria,2020-08-20,estimate,1.1,0.98,1.2,1.06,1.14
Austria,2020-08-21,estimate,1.09,0.96,1.2,1.05,1.14
Austria,2020-08-22,estimate,1.08,0.95,1.19,1.03,1.13
Austria,2020-08-23,estimate,1.08,0.94,1.19,1.03,1.13
Austria,2020-08-24,estimate,1.07,0.94,1.2,1.02,1.13
Austria,2020-08-25,estimate,1.07,0.93,1.2,1.04,1.15
Austria,2020-08-26,estimate,1.08,0.94,1.2,1.04,1.15
Austria,2020-08-27,estimate,1.08,0.95,1.2,1.05,1.15
Austria,2020-08-28,estimate,1.09,0.96,1.2,1.06,1.15
Austria,2020-08-29,estimate,1.11,0.97,1.21,1.06,1.15
Austria,2020-08-30,estimate,1.13,1.01,1.24,1.09,1.17
Austria,2020-08-31,estimate,1.14,1.03,1.26,1.09,1.18
Austria,2020-09-01,estimate based on partial data,1.16,1.05,1.29,1.12,1.21
Austria,2020-09-02,estimate based on partial data,1.19,1.06,1.33,1.12,1.22
Austria,2020-09-03,estimate based on partial data,1.21,1.06,1.38,1.14,1.27
Austria,2020-09-04,estimate based on partial data,1.23,1.06,1.43,1.14,1.28
Austria,2020-09-05,estimate based on partial data,1.25,1.05,1.49,1.15,1.32
Austria,2020-09-06,estimate based on partial data,1.27,1.09,1.59,1.14,1.34
Austria,2020-09-07,estimate based on partial data,1.29,1.04,1.62,1.13,1.34
Austria,2020-09-08,estimate based on partial data,1.3,1.05,1.68,1.13,1.36
Austria,2020-09-09,estimate based on partial data,1.31,1.03,1.74,1.13,1.37
Austria,2020-09-10,estimate based on partial data,1.31,1.0,1.78,1.15,1.41
Austria,2020-09-11,estimate based on partial data,1.32,0.99,1.84,1.12,1.39
Austria,2020-09-12,estimate based on partial data,1.32,0.97,1.88,1.1,1.39
Austria,2020-09-13,estimate based on partial data,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-14,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-15,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-16,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-17,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-18,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-19,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-20,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-21,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-22,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-23,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-24,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-25,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-26,forecast,1.31,0.95,1.91,1.07,1.37
Austria,2020-09-27,forecast,1.31,0.95,1.91,1.07,1.37
Germany,2020-07-05,estimate,1.03,0.94,1.09,1.02,1.08
Germany,2020-07-06,estimate,1.03,0.94,1.09,1.02,1.08
Germany,2020-07-07,estimate,1.04,0.95,1.1,1.03,1.08
Germany,2020-07-08,estimate,1.04,0.96,1.1,1.03,1.08
Germany,2020-07-09,estimate,1.05,0.97,1.11,1.03,1.08
Germany,2020-07-10,estimate,1.06,0.98,1.11,1.04,1.09
Germany,2020-07-11,estimate,1.07,0.99,1.12,1.05,1.09
Germany,2020-07-12,estimate,1.07,1.01,1.14,1.05,1.09
Germany,2020-07-13,estimate,1.08,1.02,1.14,1.06,1.1
Germany,2020-07-14,estimate,1.09,1.02,1.15,1.07,1.11
Germany,2020-07-15,estimate,1.1,1.04,1.17,1.07,1.11
Germany,2020-07-16,estimate,1.11,1.05,1.19,1.07,1.12
Germany,2020-07-17,estimate,1.11,1.05,1.2,1.08,1.13
Germany,2020-07-18,estimate,1.12,1.06,1.21,1.08,1.13
Germany,2020-07-19,estimate,1.13,1.06,1.22,1.08,1.14
Germany,2020-07-20,estimate,1.13,1.07,1.22,1.08,1.15
Germany,2020-07-21,estimate,1.14,1.07,1.23,1.09,1.16
Germany,2020-07-22,estimate,1.14,1.07,1.23,1.1,1.17
Germany,2020-07-23,estimate,1.15,1.07,1.23,1.1,1.17
Germany,2020-07-24,estimate,1.15,1.07,1.23,1.1,1.17
Germany,2020-07-25,estimate,1.15,1.07,1.23,1.1,1.17
Germany,2020-07-26,estimate,1.15,1.07,1.24,1.11,1.18
Germany,2020-07-27,estimate,1.14,1.07,1.23,1.11,1.18
Germany,2020-07-28,estimate,1.14,1.07,1.22,1.1,1.17
Germany,2020-07-29,estimate,1.14,1.07,1.21,1.09,1.15
Germany,2020-07-30,estimate,1.13,1.06,1.21,1.1,1.16
Germany,2020-07-31,estimate,1.13,1.06,1.2,1.09,1.15
Germany,2020-08-01,estimate,1.12,1.06,1.19,1.09,1.14
Germany,2020-08-02,estimate,1.12,1.06,1.19,1.08,1.13
Germany,2020-08-03,estimate,1.11,1.06,1.18,1.08,1.13
Germany,2020-08-04,estimate,1.11,1.05,1.18,1.08,1.13
Germany,2020-08-05,estimate,1.1,1.05,1.17,1.07,1.12
Germany,2020-08-06,estimate,1.1,1.05,1.17,1.07,1.12
Germany,2020-08-07,estimate,1.09,1.04,1.16,1.07,1.11
Germany,2020-08-08,estimate,1.09,1.03,1.15,1.07,1.11
Germany,2020-08-09,estimate,1.08,1.02,1.15,1.06,1.11
Germany,2020-08-10,estimate,1.08,1.01,1.14,1.06,1.1
Germany,2020-08-11,estimate,1.07,1.01,1.13,1.05,1.09
Germany,2020-08-12,estimate,1.07,1.0,1.13,1.05,1.09
Germany,2020-08-13,estimate,1.06,0.99,1.12,1.04,1.09
Germany,2020-08-14,estimate,1.06,0.98,1.11,1.05,1.09
Germany,2020-08-15,estimate,1.06,0.98,1.11,1.04,1.08
Germany,2020-08-16,estimate,1.05,0.98,1.11,1.03,1.08
Germany,2020-08-17,estimate,1.05,0.98,1.1,1.02,1.07
Germany,2020-08-18,estimate,1.04,0.97,1.1,1.03,1.08
Germany,2020-08-19,estimate,1.04,0.97,1.1,1.02,1.07
Germany,2020-08-20,estimate,1.03,0.97,1.1,1.02,1.07
Germany,2020-08-21,estimate,1.03,0.96,1.09,1.01,1.06
Germany,2020-08-22,estimate,1.03,0.96,1.09,1.01,1.06
Germany,2020-08-23,estimate,1.02,0.95,1.08,1.0,1.05
Germany,2020-08-24,estimate,1.02,0.95,1.09,1.0,1.06
Germany,2020-08-25,estimate,1.02,0.94,1.08,1.0,1.05
Germany,2020-08-26,estimate,1.02,0.94,1.08,0.98,1.04
Germany,2020-08-27,estimate,1.02,0.94,1.08,0.99,1.05
Germany,2020-08-28,estimate,1.01,0.94,1.08,0.98,1.04
Germany,2020-08-29,estimate,1.02,0.94,1.09,0.98,1.04
Germany,2020-08-30,estimate,1.01,0.94,1.09,0.99,1.05
Germany,2020-08-31,estimate,1.02,0.94,1.1,0.99,1.06
Germany,2020-09-01,estimate based on partial data,1.02,0.93,1.1,0.99,1.06
Germany,2020-09-02,estimate based on partial data,1.02,0.93,1.11,0.98,1.06
Germany,2020-09-03,estimate based on partial data,1.02,0.91,1.11,0.99,1.07
Germany,2020-09-04,estimate based on partial data,1.02,0.91,1.12,0.99,1.08
Germany,2020-09-05,estimate based on partial data,1.02,0.89,1.12,0.99,1.08
Germany,2020-09-06,estimate based on partial data,1.03,0.9,1.16,0.99,1.08
Germany,2020-09-07,estimate based on partial data,1.03,0.89,1.16,0.99,1.08
Germany,2020-09-08,estimate based on partial data,1.03,0.88,1.17,0.98,1.08
Germany,2020-09-09,estimate based on partial data,1.03,0.87,1.18,0.99,1.09
Germany,2020-09-10,estimate based on partial data,1.03,0.86,1.2,0.98,1.09
Germany,2020-09-11,estimate based on partial data,1.03,0.83,1.19,0.98,1.09
Germany,2020-09-12,estimate based on partial data,1.03,0.82,1.2,0.97,1.09
Germany,2020-09-13,estimate based on partial data,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-14,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-15,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-16,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-17,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-18,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-19,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-20,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-21,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-22,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-23,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-24,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-25,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-26,forecast,1.03,0.82,1.23,0.97,1.09
Germany,2020-09-27,forecast,1.03,0.82,1.23,0.97,1.09
Switzerland,2020-07-07,estimate,1.1,1.03,1.15,1.09,1.13
Switzerland,2020-07-08,estimate,1.1,1.03,1.15,1.09,1.12
Switzerland,2020-07-09,estimate,1.1,1.01,1.14,1.09,1.12
Switzerland,2020-07-10,estimate,1.09,1.01,1.14,1.08,1.12
Switzerland,2020-07-11,estimate,1.09,1.01,1.13,1.08,1.12
Switzerland,2020-07-12,estimate,1.09,1.01,1.13,1.08,1.12
Switzerland,2020-07-13,estimate,1.09,1.01,1.13,1.08,1.12
Switzerland,2020-07-14,estimate,1.09,1.02,1.13,1.08,1.12
Switzerland,2020-07-15,estimate,1.09,1.02,1.13,1.08,1.12
Switzerland,2020-07-16,estimate,1.09,1.02,1.13,1.08,1.11
Switzerland,2020-07-17,estimate,1.09,1.03,1.13,1.08,1.11
Switzerland,2020-07-18,estimate,1.09,1.03,1.13,1.07,1.11
Switzerland,2020-07-19,estimate,1.09,1.03,1.13,1.08,1.11
Switzerland,2020-07-20,estimate,1.09,1.03,1.13,1.08,1.11
Switzerland,2020-07-21,estimate,1.09,1.03,1.13,1.08,1.11
Switzerland,2020-07-22,estimate,1.09,1.03,1.13,1.08,1.11
Switzerland,2020-07-23,estimate,1.09,1.04,1.13,1.08,1.11
Switzerland,2020-07-24,estimate,1.09,1.04,1.14,1.08,1.11
Switzerland,2020-07-25,estimate,1.09,1.04,1.14,1.08,1.11
Switzerland,2020-07-26,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-07-27,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-07-28,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-07-29,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-07-30,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-07-31,estimate,1.1,1.05,1.14,1.08,1.11
Switzerland,2020-08-01,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-08-02,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-03,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-08-04,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-05,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-06,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-07,estimate,1.1,1.06,1.15,1.08,1.11
Switzerland,2020-08-08,estimate,1.1,1.06,1.15,1.08,1.11
Switzerland,2020-08-09,estimate,1.1,1.05,1.14,1.08,1.11
Switzerland,2020-08-10,estimate,1.1,1.06,1.16,1.08,1.11
Switzerland,2020-08-11,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-12,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-13,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-14,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-15,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-16,estimate,1.1,1.05,1.15,1.08,1.11
Switzerland,2020-08-17,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-08-18,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-08-19,estimate,1.1,1.04,1.14,1.08,1.11
Switzerland,2020-08-20,estimate,1.09,1.05,1.14,1.08,1.11
Switzerland,2020-08-21,estimate,1.09,1.04,1.14,1.08,1.11
Switzerland,2020-08-22,estimate,1.09,1.03,1.13,1.08,1.11
Switzerland,2020-08-23,estimate,1.09,1.04,1.14,1.08,1.11
Switzerland,2020-08-24,estimate,1.09,1.04,1.14,1.08,1.11
Switzerland,2020-08-25,estimate,1.09,1.04,1.14,1.08,1.11
Switzerland,2020-08-26,estimate,1.09,1.03,1.14,1.07,1.11
Switzerland,2020-08-27,estimate,1.09,1.03,1.14,1.07,1.11
Switzerland,2020-08-28,estimate,1.09,1.02,1.13,1.07,1.11
Switzerland,2020-08-29,estimate,1.08,1.02,1.13,1.07,1.11
Switzerland,2020-08-30,estimate,1.08,1.02,1.14,1.07,1.11
Switzerland,2020-08-31,estimate,1.08,1.01,1.13,1.07,1.11
Switzerland,2020-09-01,estimate based on partial data,1.08,1.02,1.14,1.07,1.11
Switzerland,2020-09-02,estimate based on partial data,1.08,1.0,1.13,1.06,1.11
Switzerland,2020-09-03,estimate based on partial data,1.08,1.01,1.15,1.06,1.11
Switzerland,2020-09-04,estimate based on partial data,1.08,1.0,1.15,1.06,1.12
Switzerland,2020-09-05,estimate based on partial data,1.08,0.99,1.16,1.06,1.12
Switzerland,2020-09-06,estimate based on partial data,1.08,0.98,1.16,1.06,1.12
Switzerland,2020-09-07,estimate based on partial data,1.09,0.99,1.19,1.06,1.12
Switzerland,2020-09-08,estimate based on partial data,1.09,0.97,1.19,1.05,1.12
Switzerland,2020-09-09,estimate based on partial data,1.09,0.96,1.2,1.05,1.11
Switzerland,2020-09-10,estimate based on partial data,1.09,0.94,1.2,1.05,1.12
Switzerland,2020-09-11,estimate based on partial data,1.09,0.94,1.21,1.05,1.13
Switzerland,2020-09-12,estimate based on partial data,1.09,0.93,1.22,1.04,1.12
Switzerland,2020-09-13,estimate based on partial data,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-14,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-15,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-16,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-17,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-18,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-19,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-20,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-21,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-22,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-23,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-24,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-25,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-26,forecast,1.09,0.93,1.24,1.04,1.13
Switzerland,2020-09-27,forecast,1.09,0.93,1.24,1.04,1.13
