Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.2109,2.454,1.9608,2.3285,2.0923,5,2022-04-27
Austria,2020-03-10,2.2504,2.4716,2.0261,2.3571,2.1438,5,2022-04-27
Austria,2020-03-11,2.2975,2.5064,2.0856,2.3979,2.1976,5,2022-04-27
Austria,2020-03-12,2.3321,2.5361,2.1263,2.4282,2.2357,5,2022-04-27
Austria,2020-03-13,2.4118,2.6221,2.2083,2.5106,2.3139,5,2022-04-27
Austria,2020-03-14,2.3378,2.5411,2.1416,2.4319,2.2439,5,2022-04-27
Austria,2020-03-15,2.2567,2.4511,2.0648,2.3467,2.1655,5,2022-04-27
Austria,2020-03-16,2.1788,2.3713,1.9914,2.2689,2.0883,5,2022-04-27
Austria,2020-03-17,2.1318,2.3228,1.9449,2.2214,2.0408,5,2022-04-27
Austria,2020-03-18,2.0616,2.2497,1.8752,2.1504,1.9719,5,2022-04-27
Austria,2020-03-19,1.9809,2.1669,1.7939,2.0696,1.892,5,2022-04-27
Austria,2020-03-20,1.9058,2.0932,1.7221,1.9939,1.8173,5,2022-04-27
Austria,2020-03-21,1.8881,2.0764,1.703,1.9771,1.799,5,2022-04-27
Austria,2020-03-22,1.8696,2.0618,1.6821,1.9589,1.7798,5,2022-04-27
Austria,2020-03-23,1.7961,1.9896,1.6085,1.886,1.7055,5,2022-04-27
Austria,2020-03-24,1.6647,1.8503,1.4815,1.7534,1.5758,5,2022-04-27
Austria,2020-03-25,1.5423,1.7296,1.3589,1.6305,1.455,5,2022-04-27
Austria,2020-03-26,1.474,1.6586,1.2908,1.5619,1.3861,5,2022-04-27
Austria,2020-03-27,1.3299,1.5134,1.1458,1.4183,1.2425,5,2022-04-27
Austria,2020-03-28,1.228,1.413,1.0395,1.3174,1.1396,5,2022-04-27
Austria,2020-03-29,1.1398,1.3257,0.9511,1.2283,1.0514,5,2022-04-27
Austria,2020-03-30,1.08,1.2647,0.8932,1.1679,0.9923,5,2022-04-27
Austria,2020-03-31,0.989,1.1742,0.7973,1.078,0.8998,5,2022-04-27
Austria,2020-04-01,0.9148,1.1005,0.7229,1.0042,0.8261,5,2022-04-27
Austria,2020-04-02,0.8322,1.0207,0.6391,0.9229,0.7423,5,2022-04-27
Austria,2020-04-03,0.7747,0.9661,0.586,0.8647,0.6847,5,2022-04-27
Austria,2020-04-04,0.7458,0.9348,0.5547,0.8361,0.6549,5,2022-04-27
Austria,2020-04-05,0.7318,0.9208,0.5441,0.8206,0.6418,5,2022-04-27
Austria,2020-04-06,0.7299,0.9154,0.5449,0.8186,0.6411,5,2022-04-27
Austria,2020-04-07,0.7257,0.9107,0.541,0.8148,0.6373,5,2022-04-27
Austria,2020-04-08,0.7178,0.904,0.5352,0.8062,0.6298,5,2022-04-27
Austria,2020-04-09,0.6926,0.879,0.5063,0.7812,0.6047,5,2022-04-27
Austria,2020-04-10,0.6702,0.8552,0.4858,0.7593,0.5817,5,2022-04-27
Austria,2020-04-11,0.65,0.8333,0.4645,0.739,0.5614,5,2022-04-27
Austria,2020-04-12,0.6235,0.8078,0.4367,0.7111,0.5348,5,2022-04-27
Austria,2020-04-13,0.6086,0.7926,0.4215,0.6974,0.5206,5,2022-04-27
Austria,2020-04-14,0.5997,0.785,0.4145,0.6863,0.5121,5,2022-04-27
Austria,2020-04-15,0.586,0.7704,0.3984,0.6738,0.4975,5,2022-04-27
Austria,2020-04-16,0.5691,0.7556,0.3806,0.6573,0.4805,5,2022-04-27
Austria,2020-04-17,0.5568,0.7443,0.3679,0.6461,0.4671,5,2022-04-27
Austria,2020-04-18,0.5557,0.7416,0.3665,0.6439,0.4678,5,2022-04-27
Austria,2020-04-19,0.568,0.7556,0.3818,0.6563,0.4803,5,2022-04-27
Austria,2020-04-20,0.5816,0.7656,0.3985,0.6695,0.494,5,2022-04-27
Austria,2020-04-21,0.597,0.7789,0.4109,0.6858,0.5081,5,2022-04-27
Austria,2020-04-22,0.6182,0.8022,0.4292,0.7064,0.5292,5,2022-04-27
Austria,2020-04-23,0.6385,0.8245,0.4524,0.7279,0.5489,5,2022-04-27
Austria,2020-04-24,0.6632,0.8486,0.4761,0.7518,0.5744,5,2022-04-27
Austria,2020-04-25,0.6975,0.8821,0.5106,0.7867,0.6088,5,2022-04-27
Austria,2020-04-26,0.7264,0.9116,0.5431,0.815,0.6376,5,2022-04-27
Austria,2020-04-27,0.7388,0.9235,0.5546,0.8274,0.6501,5,2022-04-27
Austria,2020-04-28,0.7439,0.9286,0.5598,0.8324,0.6554,5,2022-04-27
Austria,2020-04-29,0.7357,0.9221,0.5521,0.8244,0.6469,5,2022-04-27
Austria,2020-04-30,0.7259,0.9113,0.5419,0.814,0.6381,5,2022-04-27
Austria,2020-05-01,0.7342,0.9189,0.5491,0.8221,0.6461,5,2022-04-27
Austria,2020-05-02,0.719,0.9057,0.5318,0.8074,0.63,5,2022-04-27
Austria,2020-05-03,0.7375,0.9228,0.5509,0.8254,0.6494,5,2022-04-27
Austria,2020-05-04,0.7581,0.9431,0.5698,0.8471,0.6691,5,2022-04-27
Austria,2020-05-05,0.7828,0.9685,0.5963,0.8719,0.6942,5,2022-04-27
Austria,2020-05-06,0.8344,1.0215,0.6487,0.9229,0.7461,5,2022-04-27
Austria,2020-05-07,0.8768,1.0645,0.6929,0.9664,0.7874,5,2022-04-27
Austria,2020-05-08,0.8866,1.0725,0.7,0.9753,0.7987,5,2022-04-27
Austria,2020-05-09,0.9318,1.1164,0.7445,1.0207,0.8437,5,2022-04-27
Austria,2020-05-10,0.9607,1.1464,0.774,1.05,0.8719,5,2022-04-27
Austria,2020-05-11,0.9911,1.1796,0.8039,1.08,0.9023,5,2022-04-27
Austria,2020-05-12,1.056,1.2477,0.8661,1.1462,0.9646,5,2022-04-27
Austria,2020-05-13,1.0545,1.2471,0.8666,1.1447,0.9651,5,2022-04-27
Austria,2020-05-14,1.0575,1.248,0.8712,1.1471,0.9675,5,2022-04-27
Austria,2020-05-15,1.0542,1.2458,0.8657,1.144,0.9648,5,2022-04-27
Austria,2020-05-16,1.0502,1.2401,0.8626,1.1405,0.9605,5,2022-04-27
Austria,2020-05-17,1.0007,1.1895,0.8148,1.0898,0.9115,5,2022-04-27
Austria,2020-05-18,0.9601,1.147,0.7741,1.0489,0.8705,5,2022-04-27
Austria,2020-05-19,0.9356,1.1206,0.7488,1.0236,0.847,5,2022-04-27
Austria,2020-05-20,0.907,1.0916,0.7172,0.9949,0.8186,5,2022-04-27
Austria,2020-05-21,0.8846,1.071,0.6972,0.9727,0.7972,5,2022-04-27
Austria,2020-05-22,0.8606,1.0462,0.6736,0.9488,0.7712,5,2022-04-27
Austria,2020-05-23,0.8522,1.0361,0.6632,0.9424,0.7629,5,2022-04-27
Austria,2020-05-24,0.8418,1.0285,0.6512,0.9318,0.7526,5,2022-04-27
Austria,2020-05-25,0.8518,1.0397,0.6637,0.9416,0.7622,5,2022-04-27
Austria,2020-05-26,0.8452,1.0357,0.6567,0.9363,0.7554,5,2022-04-27
