Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Switzerland,2020-03-06,2.1228,2.4659,1.7755,2.2866,1.9576,5,2022-04-01
Switzerland,2020-03-07,2.1348,2.453,1.8149,2.2863,1.9827,5,2022-04-01
Switzerland,2020-03-08,2.1475,2.4449,1.8483,2.291,2.0048,5,2022-04-01
Switzerland,2020-03-09,2.1931,2.4771,1.9074,2.3289,2.0568,5,2022-04-01
Switzerland,2020-03-10,2.2431,2.5208,1.9672,2.3755,2.1117,5,2022-04-01
Switzerland,2020-03-11,2.2865,2.5614,2.0126,2.4179,2.1558,5,2022-04-01
Switzerland,2020-03-12,2.3155,2.5949,2.0412,2.4473,2.1834,5,2022-04-01
Switzerland,2020-03-13,2.3802,2.6692,2.099,2.5154,2.2443,5,2022-04-01
Switzerland,2020-03-14,2.3539,2.6438,2.073,2.4898,2.2178,5,2022-04-01
Switzerland,2020-03-15,2.321,2.6088,2.0429,2.4558,2.187,5,2022-04-01
Switzerland,2020-03-16,2.2164,2.4905,1.9525,2.346,2.0865,5,2022-04-01
Switzerland,2020-03-17,2.1413,2.4105,1.879,2.2675,2.0146,5,2022-04-01
Switzerland,2020-03-18,2.0736,2.3373,1.8134,2.1975,1.9496,5,2022-04-01
Switzerland,2020-03-19,2.0259,2.2878,1.7664,2.1504,1.9017,5,2022-04-01
Switzerland,2020-03-20,1.9223,2.1805,1.6686,2.0446,1.7997,5,2022-04-01
Switzerland,2020-03-21,1.8356,2.0948,1.5844,1.9559,1.7148,5,2022-04-01
Switzerland,2020-03-22,1.7321,1.9844,1.4781,1.8525,1.612,5,2022-04-01
Switzerland,2020-03-23,1.6505,1.9023,1.399,1.7709,1.529,5,2022-04-01
Switzerland,2020-03-24,1.5442,1.7963,1.2938,1.6645,1.4229,5,2022-04-01
Switzerland,2020-03-25,1.4433,1.6968,1.1858,1.5666,1.3206,5,2022-04-01
Switzerland,2020-03-26,1.3496,1.6017,1.0907,1.4733,1.2277,5,2022-04-01
Switzerland,2020-03-27,1.2718,1.5298,1.0095,1.3955,1.1494,5,2022-04-01
Switzerland,2020-03-28,1.2221,1.4761,0.9578,1.3443,1.1015,5,2022-04-01
Switzerland,2020-03-29,1.1767,1.4315,0.9154,1.2993,1.0552,5,2022-04-01
Switzerland,2020-03-30,1.1425,1.3956,0.8811,1.2645,1.02,5,2022-04-01
Switzerland,2020-03-31,1.0967,1.3512,0.8362,1.2187,0.9749,5,2022-04-01
Switzerland,2020-04-01,1.0545,1.3075,0.7965,1.1772,0.9311,5,2022-04-01
Switzerland,2020-04-02,1.0067,1.2619,0.7521,1.1298,0.8841,5,2022-04-01
Switzerland,2020-04-03,0.9613,1.2166,0.7012,1.0833,0.8379,5,2022-04-01
Switzerland,2020-04-04,0.9324,1.1881,0.6756,1.0532,0.8107,5,2022-04-01
Switzerland,2020-04-05,0.9107,1.165,0.6567,1.0326,0.789,5,2022-04-01
Switzerland,2020-04-06,0.8928,1.1453,0.6382,1.0139,0.771,5,2022-04-01
Switzerland,2020-04-07,0.8741,1.1284,0.6222,0.9935,0.7537,5,2022-04-01
Switzerland,2020-04-08,0.8499,1.1035,0.5981,0.9706,0.7292,5,2022-04-01
Switzerland,2020-04-09,0.8139,1.0663,0.5642,0.934,0.6933,5,2022-04-01
Switzerland,2020-04-10,0.7784,1.0316,0.5279,0.8997,0.6572,5,2022-04-01
Switzerland,2020-04-11,0.7537,1.0073,0.4959,0.8745,0.6328,5,2022-04-01
Switzerland,2020-04-12,0.7357,0.9905,0.4774,0.8567,0.6148,5,2022-04-01
Switzerland,2020-04-13,0.7243,0.9777,0.4668,0.8445,0.6035,5,2022-04-01
Switzerland,2020-04-14,0.7151,0.9722,0.4583,0.8337,0.5958,5,2022-04-01
Switzerland,2020-04-15,0.7065,0.9593,0.4513,0.8274,0.5856,5,2022-04-01
Switzerland,2020-04-16,0.6986,0.9473,0.4464,0.8183,0.5785,5,2022-04-01
Switzerland,2020-04-17,0.6923,0.9446,0.4411,0.8114,0.5725,5,2022-04-01
Switzerland,2020-04-18,0.6879,0.9367,0.4405,0.806,0.5687,5,2022-04-01
Switzerland,2020-04-19,0.6859,0.9369,0.4337,0.8042,0.5674,5,2022-04-01
Switzerland,2020-04-20,0.6785,0.9285,0.4286,0.7992,0.5591,5,2022-04-01
Switzerland,2020-04-21,0.6688,0.9225,0.4173,0.7879,0.547,5,2022-04-01
Switzerland,2020-04-22,0.6604,0.9138,0.4088,0.7797,0.5415,5,2022-04-01
Switzerland,2020-04-23,0.6563,0.9103,0.4029,0.7768,0.5373,5,2022-04-01
Switzerland,2020-04-24,0.6559,0.908,0.4034,0.7775,0.5366,5,2022-04-01
Switzerland,2020-04-25,0.6593,0.9124,0.407,0.7807,0.539,5,2022-04-01
Switzerland,2020-04-26,0.66,0.9107,0.4059,0.7788,0.5413,5,2022-04-01
